#g_name	taxID
gene29734	1206794
gene29735	1206794
gene29736	6656
gene29737	33317
gene29738	42192
gene29739	1206794
gene29740	1457286
gene29741	1206794
gene29742	33317
gene29743	119089
gene29744	1206794
gene29745	6329
gene29746	1457286
gene29747	6333
gene29748	6236
gene29749	314145
gene29750	6231
gene29751	1457286
gene29752	1457286
gene29753	88770
gene29754	6231
gene29755	1457286
gene29756	6231
gene29733	1206794
gene29758	27404
gene29732	6656
gene29730	62624
gene29703	6333
gene29704	70226
gene29705	197562
gene29706	1457286
gene29707	1206794
gene29709	1206794
gene29710	1457286
gene29711	119089
gene29712	6231
gene29713	6850
gene29714	119089
gene29715	1457286
gene29716	33340
gene29717	1457286
gene29718	1206794
gene29719	1457286
gene29720	1457286
gene29721	1378263
gene29722	6231
gene29723	33317
gene29727	6231
gene29728	6843
gene29729	1457286
gene29731	1206794
gene29759	54126
gene29760	119089
gene29761	1457286
gene29794	1457286
gene29796	44578
gene29797	183418
gene29798	33317
gene29799	45351
gene29800	1206794
gene29801	1234261
gene29802	1206794
gene29803	1457286
gene29804	33317
gene29805	7776
gene29806	1206794
gene29807	1206794
gene29808	6072
gene29810	1206794
gene29811	1457286
gene29812	33317
gene29813	1206794
gene29814	6125
gene29815	6231
gene29816	32443
gene29817	33256
gene29818	1457286
gene29793	7898
gene29789	1206794
gene29787	6231
gene29786	33340
gene29762	1457286
gene29763	1206794
gene29764	1206794
gene29765	1206794
gene29766	51543
gene29767	74971
gene29768	33317
gene29769	33213
gene29770	1206794
gene29771	6231
gene29772	1457286
gene29702	7711
gene29773	1457286
gene29775	1457286
gene29776	119089
gene29777	1206794
gene29778	1457286
gene29779	1457286
gene29780	6231
gene29781	1206794
gene29782	6231
gene29783	6231
gene29784	6231
gene29785	44578
gene29774	1457286
gene29578	33317
gene29701	1611254
gene29699	6236
gene29609	6231
gene29610	6231
gene29611	33317
gene29612	119089
gene29613	6333
gene29614	1206794
gene29615	33213
gene29617	1457286
gene29618	33340
gene29621	1206794
gene29622	1457286
gene29623	1206794
gene29624	1206794
gene29625	1206794
gene29626	1206794
gene29627	6231
gene29628	1457286
gene29629	1206794
gene29630	1457286
gene29631	1206794
gene29632	1457286
gene29633	6231
gene29634	1457286
gene29608	1206794
gene29635	1457286
gene29607	1457286
gene29605	33317
gene29580	6329
gene29581	6329
gene29582	1457286
gene29583	1457286
gene29584	6231
gene29585	33317
gene29586	6231
gene29587	1206794
gene29588	1206794
gene29589	1206794
gene29590	6329
gene29591	1457286
gene29593	6231
gene29595	6656
gene29596	1206794
gene29597	6329
gene29598	1206794
gene29599	1457286
gene29600	1206794
gene29601	6231
gene29602	1457286
gene29603	1206794
gene29604	119089
gene29606	6231
gene29636	1457286
gene29638	44578
gene29639	1206794
gene29673	33317
gene29675	33317
gene29676	1457286
gene29677	1206794
gene29678	1457286
gene29679	1457286
gene29680	6101
gene29681	1457286
gene29682	1457286
gene29683	1206794
gene29684	1206794
gene29686	1206794
gene29688	1206794
gene29689	1206794
gene29690	33317
gene29691	1206794
gene29692	1206794
gene29693	36086
gene29694	1206794
gene29695	1206794
gene29696	33392
gene29697	6237
gene29698	1206794
gene29672	6656
gene29670	74975
gene29669	1206794
gene29668	1206794
gene29640	6231
gene29641	1457286
gene29642	6231
gene29643	1206794
gene29647	6231
gene29648	6231
gene29649	1457286
gene29650	307492
gene29651	1206794
gene29652	6231
gene29653	6243
gene29700	7776
gene29654	6329
gene29656	6231
gene29657	1457286
gene29658	6329
gene29659	1457286
gene29661	1457286
gene29662	1206794
gene29663	1206794
gene29664	6656
gene29665	74975
gene29666	1206794
gene29667	1206794
gene29655	241478
gene29820	1457286
gene29333	1457286
gene29331	6231
gene29001	231623
gene29002	32264
gene29003	1206794
gene29004	1206794
gene29006	6236
gene29007	400682
gene29008	1206794
gene29009	7897
gene29010	1206794
gene29011	1457286
gene29012	6231
gene29013	6231
gene29014	1457286
gene29015	1457286
gene29016	1457286
gene29017	33317
gene29018	33154
gene29019	2816136
gene29020	6231
gene29021	6274
gene29022	1457286
gene29023	1206794
gene29024	1206794
gene29000	1206794
gene29026	1457286
gene28999	1206794
gene28997	1206794
gene28974	1457286
gene28975	1457286
gene28976	6329
gene28977	6956
gene28978	1206794
gene28979	1457286
gene28980	7496
gene28981	6656
gene28982	1457286
gene28983	6337
gene28984	6296
gene28985	241478
gene28986	1457286
gene28987	1206794
gene28988	6231
gene28989	1206794
gene28990	1206794
gene28991	1206794
gene28992	119089
gene28993	6329
gene28994	1206794
gene28995	1206794
gene28996	1206794
gene28998	1206794
gene29027	33317
gene29028	48498
gene29031	1206794
gene29062	6231
gene29063	1457286
gene29064	1457286
gene29065	1457286
gene29066	36200
gene29068	36668
gene29069	6329
gene29070	6329
gene29071	6231
gene29072	119089
gene29073	119089
gene29074	119089
gene29076	6231
gene29077	1206794
gene29078	1206794
gene29079	1457286
gene29080	230148
gene29081	1457286
gene29082	1457286
gene29083	1457286
gene29084	6231
gene29086	1457286
gene29087	6329
gene29061	6231
gene29060	6329
gene29059	7740
gene29058	36086
gene29032	1457286
gene29033	1206794
gene29034	6231
gene29035	1457286
gene29036	1206794
gene29037	6231
gene29038	33317
gene29039	1206794
gene29040	1457286
gene29041	33317
gene29042	1206794
gene28972	1457286
gene29043	1206794
gene29046	6231
gene29047	6236
gene29048	119089
gene29049	119089
gene29051	34508
gene29052	6656
gene29053	1206794
gene29054	119089
gene29055	1457286
gene29056	1457286
gene29057	6231
gene29045	1206794
gene29088	1457286
gene28971	6236
gene28969	1206794
gene28887	33511
gene28888	6231
gene28889	1206794
gene28890	1457286
gene28891	1457286
gene28892	1457286
gene28893	1206794
gene28895	1234261
gene28896	6125
gene28897	6125
gene28898	44578
gene28899	44578
gene28901	6231
gene28902	6656
gene28903	6960
gene28904	6308
gene28905	104777
gene28906	1457286
gene28907	104777
gene28908	241478
gene28909	6329
gene28910	6329
gene28911	33317
gene28886	1457286
gene28912	1206794
gene28883	1457286
gene28880	1206794
gene28856	44578
gene28857	44578
gene28858	104431
gene28859	6329
gene28860	1457286
gene28861	33213
gene28862	33213
gene28863	27871
gene28864	33317
gene28865	1206794
gene28866	1457286
gene28867	1206794
gene28868	1206794
gene28869	46514
gene28870	33392
gene28871	1206794
gene28872	119089
gene28873	6236
gene28874	1457286
gene28875	6236
gene28876	119089
gene28878	119089
gene28879	1206794
gene28882	6231
gene28913	1206794
gene28914	1457286
gene28915	1206794
gene28946	1206794
gene28947	1457286
gene28948	51543
gene28949	1457286
gene28950	1457286
gene28951	36668
gene28952	6231
gene28953	6231
gene28954	1206794
gene28955	33213
gene28956	1206794
gene28957	117571
gene28958	1206794
gene28959	1206794
gene28960	1955251
gene28961	1206794
gene28962	1206794
gene28963	33317
gene28964	6329
gene28965	6072
gene28966	1206794
gene28967	1206794
gene28968	1206794
gene28945	10195
gene28944	1457286
gene28942	6656
gene28941	1206794
gene28916	1206794
gene28917	1206794
gene28918	1206794
gene28919	33317
gene28920	1206794
gene28921	1457286
gene28922	1457286
gene28923	9244
gene28924	6231
gene28925	68888
gene28926	33213
gene28970	33213
gene28927	1206794
gene28929	334625
gene28930	1206794
gene28931	1206794
gene28932	1206794
gene28933	1206794
gene28934	6231
gene28935	1206794
gene28936	33213
gene28938	1206794
gene28939	6329
gene28940	1206794
gene28928	44578
gene29332	6231
gene29089	31234
gene29091	1457286
gene29239	392030
gene29242	1206794
gene29243	1206794
gene29244	33317
gene29245	33317
gene29246	6231
gene29248	33340
gene29249	28743
gene29250	1206794
gene29251	1206794
gene29252	1206794
gene29253	6231
gene29254	1206794
gene29255	1206794
gene29256	33317
gene29257	1206794
gene29258	1457286
gene29259	6656
gene29260	1206794
gene29261	6231
gene29262	6231
gene29263	6231
gene29264	6231
gene29238	6329
gene29265	33392
gene29237	1457286
gene29235	1206794
gene29211	1457286
gene29212	44578
gene29213	392033
gene29214	1206794
gene29215	33317
gene29216	6656
gene29217	6656
gene29218	1206794
gene29219	6231
gene29220	1457286
gene29221	33317
gene29223	5110
gene29224	400682
gene29225	1206794
gene29226	6231
gene29227	6447
gene29228	6231
gene29229	1206794
gene29230	182803
gene29231	1206794
gene29232	6231
gene29233	282301
gene29234	1457286
gene29236	119089
gene29266	6231
gene29267	1206794
gene29269	1457286
gene29301	1457286
gene29302	1457286
gene29303	1457286
gene29304	1457286
gene29305	6300
gene29306	1457286
gene29309	119089
gene29310	29169
gene29311	6237
gene29312	1206794
gene29314	1457286
gene29315	133076
gene29316	1206794
gene29318	6231
gene29319	1457286
gene29321	6231
gene29322	6231
gene29323	1206794
gene29324	1457286
gene29326	7054
gene29328	241478
gene29329	6340
gene29330	1457286
gene29300	1457286
gene29299	1206794
gene29298	6072
gene29297	6231
gene29270	1457286
gene29271	148989
gene29272	6231
gene29273	33317
gene29274	1457286
gene29275	6231
gene29276	33317
gene29277	6231
gene29278	1206794
gene29279	6231
gene29280	1457286
gene29210	1457286
gene29281	1206794
gene29284	1206794
gene29285	33317
gene29286	1206794
gene29287	6447
gene29288	1457286
gene29291	6231
gene29292	1457286
gene29293	241478
gene29294	6334
gene29295	6656
gene29296	123851
gene29282	6231
gene29090	1457286
gene29209	1457286
gene29207	1457286
gene29122	1206794
gene29123	1457286
gene29124	1457286
gene29125	6231
gene29126	1206794
gene29127	1457286
gene29128	1206794
gene29129	1206794
gene29130	36086
gene29131	1206794
gene29132	33317
gene29133	6231
gene29134	1206794
gene29135	1457286
gene29136	1457286
gene29137	1206794
gene29138	6231
gene29140	6231
gene29143	44578
gene29144	44578
gene29146	6287
gene29147	400682
gene29148	74975
gene29121	1206794
gene29149	1457286
gene29120	7742
gene29118	1457286
gene29093	1457286
gene29094	6231
gene29095	6231
gene29096	6231
gene29097	6231
gene29098	6231
gene29099	1457286
gene29100	6329
gene29101	1206794
gene29102	6231
gene29103	1206794
gene29104	1206794
gene29105	1206794
gene29107	36086
gene29108	36086
gene29109	241478
gene29110	1457286
gene29112	6101
gene29113	1457286
gene29114	7496
gene29115	6231
gene29116	1206794
gene29117	1457286
gene29119	1206794
gene29150	1206794
gene29151	6231
gene58304	403673
gene29184	1206794
gene29185	6072
gene29186	6231
gene29187	1206794
gene29188	1457286
gene29189	241478
gene29190	33511
gene29191	1206794
gene29192	33317
gene29193	119089
gene29194	119089
gene29195	6656
gene29196	1457286
gene29197	1457286
gene29198	1457286
gene29199	1457286
gene29200	1206794
gene29201	6329
gene29202	1457286
gene29203	1457286
gene29204	6231
gene29205	119089
gene29206	33317
gene29183	1206794
gene29182	33340
gene29181	33317
gene29180	33317
gene29153	166010
gene29154	1206794
gene29155	119089
gene29157	117571
gene29158	7711
gene29159	1206794
gene29160	1206794
gene29161	6231
gene29163	6448
gene29164	33317
gene29165	1489388
gene29208	6231
gene29166	1206794
gene29168	7711
gene29169	6102
gene29170	33213
gene29171	241478
gene29172	1206794
gene29173	33317
gene29174	6231
gene29175	33317
gene29177	6231
gene29178	1457286
gene29179	6656
gene29167	33511
gene31715	1206794
gene31716	1206794
gene31717	44578
gene34217	6231
gene34218	1206794
gene34219	1457286
gene34220	6231
gene34221	33317
gene34222	1457286
gene34223	1457286
gene34224	33317
gene34225	33317
gene34226	1206794
gene34227	33317
gene34228	6274
gene34229	6329
gene34230	1457286
gene34231	6329
gene34232	33317
gene34233	1206794
gene34234	6231
gene34235	1457286
gene34236	1457286
gene34237	6231
gene34238	33317
gene34240	32391
gene34216	1457286
gene34241	6960
gene34215	1206794
gene34213	1206794
gene34188	1457286
gene34189	1206794
gene34190	1457286
gene34191	1457286
gene34192	1206794
gene34193	8111
gene34194	33154
gene34195	1457286
gene34196	1457286
gene34197	6329
gene34198	1457286
gene34199	1457286
gene34202	6236
gene34203	1206794
gene34204	6236
gene34205	6231
gene34206	6231
gene34207	117571
gene34208	241478
gene34209	241478
gene34210	1457286
gene34211	6231
gene34212	1457286
gene34214	1206794
gene34187	6329
gene34242	115357
gene34244	6238
gene34272	6333
gene34273	1206794
gene34274	80249
gene34275	1457286
gene34276	1457286
gene34277	44578
gene34278	6231
gene34279	6231
gene34280	6231
gene34281	6231
gene34282	6231
gene34283	6231
gene34284	1206794
gene34285	1457286
gene34286	6236
gene34287	1457286
gene34288	7711
gene34289	57060
gene34290	1206794
gene34291	1457286
gene34292	231623
gene34293	114398
gene34294	6236
gene34271	80249
gene34243	6329
gene34270	80249
gene34268	33340
gene34245	6329
gene34246	1206794
gene34247	1457286
gene34248	1206794
gene34249	1457286
gene34250	1457286
gene34251	6231
gene34252	6231
gene34253	6231
gene34254	6236
gene34255	27835
gene34256	6231
gene34257	6329
gene34258	1457286
gene34259	1206794
gene34260	1457286
gene34261	1457286
gene34262	241478
gene34263	1206794
gene34264	1457286
gene34265	33317
gene34266	1206794
gene34267	6231
gene34269	2697495
gene34186	1206794
gene34185	1457286
gene34184	6231
gene34100	189291
gene34101	104431
gene34102	1206794
gene34103	1206794
gene34104	1457286
gene34105	1457286
gene34106	6231
gene34107	119089
gene34108	119089
gene34109	1206794
gene34110	1206794
gene34111	1457286
gene34112	1457286
gene34113	1206794
gene34114	1206794
gene34115	33213
gene34117	68888
gene34118	1457286
gene34119	241478
gene34120	1457286
gene34121	1206794
gene34122	1457286
gene34124	1206794
gene34099	1457286
gene34125	6231
gene34098	74975
gene34096	231623
gene34073	1206794
gene34074	1206794
gene34075	1206794
gene34076	1206794
gene34077	33154
gene34078	104777
gene34079	1457286
gene34080	6231
gene34081	1206794
gene34082	1457286
gene34083	68888
gene34084	6231
gene34085	268475
gene34086	6329
gene34087	6231
gene34088	1457286
gene34089	6231
gene34090	1457286
gene34091	1457286
gene34092	1206794
gene34093	241478
gene34094	1457286
gene34095	6231
gene34097	1457286
gene34126	1206794
gene34127	1457286
gene34128	1206794
gene34157	1457286
gene34158	6656
gene34159	1206794
gene34160	1457286
gene34161	7399
gene34162	1457286
gene34163	1457286
gene34164	1206794
gene34165	6329
gene34166	6231
gene34167	163118
gene34168	1206794
gene34169	1457286
gene34170	33317
gene34171	6231
gene34172	33317
gene34173	241478
gene34174	1457286
gene34175	1457286
gene34176	1457286
gene34177	1206794
gene34178	1206794
gene34179	6231
gene34156	1206794
gene34155	1206794
gene34154	6231
gene34153	6231
gene34129	44578
gene34130	241478
gene34131	1206794
gene34132	33213
gene34133	241478
gene34134	1206794
gene34135	1206794
gene34136	1457286
gene34137	1457286
gene34138	6231
gene34139	33317
gene34295	1206794
gene34140	117571
gene34142	6072
gene34143	1457286
gene34144	6329
gene34145	1457286
gene34146	1457286
gene34147	1457286
gene34148	1206794
gene34149	7401
gene34150	7402
gene34151	33213
gene34152	6231
gene34141	158441
gene34296	33317
gene34297	1457286
gene34299	163714
gene34449	41088
gene34450	1206794
gene34451	1457286
gene34453	1206794
gene34454	6329
gene34457	33213
gene34458	33213
gene34459	33213
gene34460	1206794
gene34461	33213
gene34462	6231
gene34463	33392
gene34464	7897
gene34465	6231
gene34466	197562
gene34467	44578
gene34468	241478
gene34470	1206794
gene34471	6102
gene34472	1206794
gene34473	10194
gene34474	1206794
gene34475	10194
gene34448	36086
gene34476	44578
gene34447	2785011
gene34445	6231
gene34419	1206794
gene34420	1457286
gene34421	1206794
gene34422	1206794
gene34423	1206794
gene34424	1206794
gene34425	6236
gene34426	6265
gene34427	186623
gene34429	1206794
gene34430	1234261
gene34431	114398
gene34432	44578
gene34433	6265
gene34435	1206794
gene34437	1206794
gene34438	33317
gene34439	1206794
gene34440	1206794
gene34441	1206794
gene34442	6102
gene34443	33213
gene34444	1206794
gene34446	1457286
gene34478	6231
gene34479	6231
gene34480	6231
gene34515	1457286
gene34516	1457286
gene34517	1206794
gene34518	1457286
gene34519	1457286
gene34520	1457286
gene34521	1457286
gene34522	241478
gene34523	1206794
gene34524	166010
gene34525	33317
gene34526	1437010
gene34527	1206794
gene34528	241478
gene34529	1457286
gene34530	119089
gene34531	6333
gene34532	33317
gene34533	1457286
gene34534	6231
gene34535	6231
gene34536	1206794
gene34537	6231
gene34514	474942
gene34513	1206794
gene34512	1457286
gene34511	2697495
gene34481	6231
gene34482	6231
gene34483	6231
gene34484	1457286
gene34485	68888
gene34486	1206794
gene34487	1206794
gene34488	6231
gene34489	1457286
gene34490	6683
gene34491	1206794
gene34418	1206794
gene34492	1457286
gene34494	40697
gene34495	1206794
gene34496	241478
gene34498	1206794
gene34499	33213
gene34500	1206794
gene34501	6231
gene34502	6231
gene34503	186625
gene34508	126387
gene34510	1206794
gene34493	1457286
gene34072	1206794
gene34417	1457286
gene34415	1457286
gene34328	33317
gene34329	6231
gene34330	2697495
gene34331	1234261
gene34332	33317
gene34333	1234261
gene34334	33340
gene34335	33317
gene34336	6231
gene34337	6231
gene34338	123757
gene34339	2697495
gene34340	1457286
gene34341	33317
gene34342	1457286
gene34344	1206794
gene34346	1457286
gene34348	1206794
gene34349	33317
gene34351	6101
gene34352	6101
gene34353	44578
gene34354	33317
gene34327	69355
gene34356	1457286
gene34326	1206794
gene34324	1206794
gene34300	1206794
gene34301	1206794
gene34302	1457286
gene34303	1457286
gene34304	1206794
gene34305	33317
gene34306	1457286
gene34307	1206794
gene34308	6656
gene34310	1457286
gene34311	1457286
gene34312	33317
gene34313	33317
gene34314	2697495
gene34315	36086
gene34316	74975
gene34317	1206794
gene34318	33340
gene34319	6231
gene34320	1206794
gene34321	6236
gene34322	33317
gene34323	1206794
gene34325	1457286
gene34357	1457286
gene34359	1206794
gene34360	392036
gene34390	2018661
gene34391	1206794
gene34393	1206794
gene34394	1457286
gene34395	1206794
gene34396	33213
gene34397	7654
gene34398	1206794
gene34399	1457286
gene34400	1457286
gene34401	1206794
gene34403	1206794
gene34404	1206794
gene34405	1457286
gene34406	6274
gene34407	1206794
gene34408	1206794
gene34409	1206794
gene34410	114398
gene34411	1457286
gene34412	1206794
gene34413	1206794
gene34414	6231
gene34389	1206794
gene34388	1457286
gene34387	1457286
gene34386	6656
gene34361	44578
gene34362	6231
gene34363	33154
gene34364	1206794
gene34365	1206794
gene34366	1206794
gene34367	6231
gene34369	1206794
gene34370	1206794
gene34371	1206794
gene34372	6656
gene34416	6329
gene34373	1206794
gene34375	197562
gene34376	6231
gene34377	6231
gene34378	1457286
gene34379	6329
gene34380	1206794
gene34381	6231
gene34382	7737
gene34383	400682
gene34384	1206794
gene34385	307492
gene34374	6692
gene34071	1206794
gene34070	6231
gene34069	36086
gene33757	33256
gene33758	1457286
gene33759	1457286
gene33761	1206794
gene33762	86971
gene33763	6231
gene33764	1206794
gene33765	1206794
gene33766	1457286
gene33767	197562
gene33768	44578
gene33769	1457286
gene33770	1457286
gene33771	44578
gene33772	33317
gene33773	33317
gene33774	33317
gene33775	1206795
gene33776	6231
gene33777	1206794
gene33778	1457286
gene33780	1457286
gene33781	1457286
gene33756	1457286
gene33782	6954
gene33755	33317
gene33752	33317
gene33728	1206794
gene33730	1206794
gene33731	6656
gene33732	6127
gene33733	1206794
gene33734	1206794
gene33735	33317
gene33736	1206794
gene33737	1457286
gene33738	6231
gene33739	6231
gene33740	119089
gene33741	6236
gene33742	1206794
gene33743	1206794
gene33744	33317
gene33745	1206794
gene33746	1206794
gene33747	1206794
gene33748	6329
gene33749	1206794
gene33750	1206794
gene33751	1206794
gene33753	1206794
gene33783	6231
gene33785	1457286
gene33786	74975
gene33815	6329
gene33816	1457286
gene33817	1457286
gene33818	1457286
gene33819	34508
gene33820	33154
gene33821	33213
gene33822	6231
gene33823	1457286
gene33824	241478
gene33825	6329
gene33826	33256
gene33827	1206794
gene33828	33317
gene33829	1206794
gene33830	1457286
gene33831	1457286
gene33832	133901
gene33833	241478
gene33834	33317
gene33835	1206794
gene33836	1206794
gene33837	33317
gene33814	6231
gene33813	41084
gene33812	7776
gene33811	1457286
gene33787	44578
gene33788	1206794
gene33789	33317
gene33790	1206794
gene33791	44578
gene33792	6231
gene33793	1206794
gene33794	6236
gene33795	6300
gene33796	1457286
gene33797	6329
gene33727	1457286
gene33798	119089
gene33800	6329
gene33801	1457286
gene33802	10195
gene33803	1457286
gene33804	1457286
gene33805	6333
gene33806	1457286
gene33807	6329
gene33808	230148
gene33809	6231
gene33810	1457286
gene33799	119089
gene33838	44578
gene33726	1735272
gene33724	1206794
gene33638	1206794
gene33639	33317
gene33640	48498
gene33641	1206794
gene33642	48498
gene33643	6231
gene33645	6231
gene33646	33317
gene33647	1457286
gene33649	33317
gene33650	6231
gene33651	6566
gene33652	1206794
gene33653	1206794
gene33654	10195
gene33655	1206794
gene33656	44578
gene33657	36086
gene33658	68888
gene33659	1206794
gene33660	36086
gene33661	1206794
gene33663	1457286
gene33637	7711
gene33664	1206794
gene33636	1206794
gene33634	119089
gene33608	1206794
gene33609	33317
gene33610	6231
gene33611	1457286
gene33612	6231
gene33613	1206794
gene33615	6231
gene33616	6656
gene33617	6347
gene33618	1206794
gene33619	1457286
gene33620	6274
gene33621	33392
gene33622	202533
gene33623	6231
gene33624	6329
gene33625	1457286
gene33626	6231
gene33627	241478
gene33629	6231
gene33631	6231
gene33632	1206794
gene33633	1206794
gene33635	1206794
gene33665	186625
gene33666	561572
gene33667	33213
gene33696	1457286
gene33697	1457286
gene33698	1206794
gene33699	1457286
gene33700	1206794
gene33701	1206794
gene33702	6231
gene33703	6231
gene33705	44578
gene33706	1206794
gene33707	1206794
gene33708	33392
gene33709	6231
gene33713	1206794
gene33714	1206794
gene33715	1206794
gene33716	1457286
gene33717	1206794
gene33718	10195
gene33719	6236
gene33720	119089
gene33722	1206794
gene33723	1457286
gene33695	29169
gene33694	6308
gene33693	44578
gene33692	1457286
gene33668	33317
gene33669	6127
gene33670	1206795
gene33671	6656
gene33672	1206794
gene33673	6656
gene33674	6101
gene33675	44578
gene33676	1457286
gene33677	1206794
gene33678	1206794
gene33725	1206794
gene33679	1206794
gene33681	1457286
gene33682	48498
gene33683	48498
gene33684	1206794
gene33685	6231
gene33686	1206794
gene33687	1206794
gene33688	1457286
gene33689	36668
gene33690	51543
gene33691	10195
gene33680	1206794
gene34538	1457286
gene33839	1206794
gene33841	1206794
gene33988	6072
gene33989	1913637
gene33990	1913637
gene33991	1206794
gene33992	7668
gene33993	1206794
gene33994	1457286
gene33995	1457286
gene33996	6231
gene33998	1206794
gene33999	1206794
gene34000	6236
gene34001	6231
gene34002	1457286
gene34003	1206794
gene34004	241478
gene34005	119089
gene34006	241478
gene34007	6231
gene34008	10195
gene34009	1206794
gene34010	6231
gene34012	34508
gene33987	1457286
gene34013	6236
gene33986	1206794
gene33984	6231
gene33958	1206794
gene33959	1457286
gene33960	33154
gene33962	1457286
gene33963	6333
gene33964	6333
gene33965	1206794
gene33966	6333
gene33967	1206794
gene33968	1457286
gene33969	6333
gene33970	1457286
gene33971	1457286
gene33972	1457286
gene33973	33392
gene33974	1206794
gene33975	1457286
gene33976	6231
gene33977	186625
gene33978	1206794
gene33979	1206794
gene33982	1457286
gene33983	6231
gene33985	6231
gene34014	1206794
gene34015	6236
gene34016	1206794
gene34045	1206794
gene34046	1206794
gene34047	1206794
gene34048	33317
gene34049	6231
gene34050	6231
gene34051	6337
gene34052	1206794
gene34053	1206794
gene34055	6231
gene34056	166361
gene34057	2558949
gene34058	6334
gene34059	1206794
gene34060	33317
gene34061	1457286
gene34062	2558949
gene34063	33213
gene34064	6231
gene34065	6231
gene34066	1206794
gene34067	1206794
gene34068	1206794
gene34044	1457286
gene34043	1457286
gene34042	1457286
gene34041	119089
gene34017	6236
gene34018	6239
gene34019	6231
gene34020	6333
gene34021	1457286
gene34022	1457286
gene34023	1457286
gene34024	1457286
gene34025	1206794
gene34026	1206794
gene34027	33317
gene33957	1206794
gene34028	1206794
gene34030	1457286
gene34031	1457286
gene34032	1457286
gene34033	10195
gene34034	1213189
gene34035	80884
gene34036	33317
gene34037	1457286
gene34038	1457286
gene34039	1457286
gene34040	1457286
gene34029	1206794
gene33840	1206794
gene33956	6231
gene33954	1206794
gene33873	6329
gene33874	1457286
gene33875	1206794
gene33876	1234261
gene33877	1457286
gene33878	241478
gene33879	1457286
gene33880	1206794
gene33881	6231
gene33882	1206794
gene33884	6087
gene33885	33154
gene33886	1457286
gene33887	36087
gene33888	1206794
gene33889	1206794
gene33890	1206794
gene33891	424472
gene33892	1206794
gene33893	6300
gene33894	34508
gene33895	6072
gene33896	6236
gene33872	33317
gene33897	1206794
gene33871	1206794
gene33869	33317
gene33842	10194
gene33845	1206794
gene33847	33154
gene33848	1457286
gene33849	1206794
gene33850	44578
gene33851	1457286
gene33852	6329
gene33853	6072
gene33854	1457286
gene33855	6231
gene33856	34717
gene33857	1457286
gene33858	1457286
gene33859	1206794
gene33860	6231
gene33862	241478
gene33863	1206794
gene33864	1206794
gene33865	117571
gene33866	6333
gene33867	1206794
gene33868	318479
gene33870	1206794
gene33898	1206794
gene33899	1206794
gene33900	6236
gene33930	1206794
gene33931	44578
gene33932	241478
gene33933	33317
gene33934	6289
gene33936	33283
gene33937	6656
gene33938	1206794
gene33939	1206794
gene33940	1206794
gene33941	1206794
gene33942	1206794
gene33943	1457286
gene33944	1206794
gene33945	1206794
gene33946	1206794
gene33947	117571
gene33948	1206794
gene33949	6231
gene33950	1206794
gene33951	1206794
gene33952	104777
gene33953	32443
gene33929	112252
gene33928	1457286
gene33927	44578
gene33926	6231
gene33901	2697495
gene33902	1457286
gene33903	1457286
gene33904	1457286
gene33905	1206794
gene33906	6236
gene33907	1206794
gene33908	182803
gene33909	32390
gene33911	1457286
gene33912	197562
gene33955	1206794
gene33913	6656
gene33915	33340
gene33916	1457286
gene33917	6231
gene33918	6231
gene33919	1206794
gene33920	1206794
gene33921	1206794
gene33922	1206794
gene33923	1206794
gene33924	7496
gene33925	33340
gene33914	1206794
gene34539	1457286
gene34540	1457286
gene34541	241478
gene35156	6231
gene35157	1206794
gene35158	119089
gene35159	6231
gene35161	1457286
gene35162	2585209
gene35163	7496
gene35164	6231
gene35165	1206794
gene35166	6333
gene35167	1457286
gene35168	1206794
gene35169	6231
gene35170	1206794
gene35171	6236
gene35172	1457286
gene35173	27687
gene35174	1206794
gene35175	1457286
gene35176	1457286
gene35178	1457286
gene35179	6231
gene35180	1206794
gene35155	1206794
gene35181	6236
gene35154	186625
gene35152	2697495
gene35128	33213
gene35129	1206794
gene35130	33317
gene35131	1457286
gene35132	44578
gene35133	6231
gene35134	33213
gene35136	6127
gene35137	33340
gene35138	6072
gene35139	231623
gene35140	6231
gene35141	33317
gene35142	1457286
gene35143	1206794
gene35144	1206794
gene35145	7375
gene35146	7375
gene35147	1206794
gene35148	6231
gene35149	1206794
gene35150	33317
gene35151	6231
gene35153	307492
gene35182	241478
gene35183	2038154
gene35184	1206794
gene35214	1206794
gene35215	33317
gene35218	1206794
gene35219	1206794
gene35220	1206794
gene35221	1206794
gene35222	7399
gene35223	6329
gene35224	1206794
gene35225	6231
gene35226	1206794
gene35227	6231
gene35228	1206794
gene35229	7462
gene35230	1457286
gene35234	33340
gene35235	1206794
gene35237	6231
gene35238	33317
gene35239	1206794
gene35240	33317
gene35241	6300
gene35246	1206794
gene35213	7496
gene35212	1206794
gene35211	1206794
gene35210	1457286
gene35185	1206794
gene35186	7711
gene35187	1206794
gene35188	33213
gene35189	33317
gene35190	1457286
gene35191	1206794
gene35192	1206794
gene35193	1206794
gene35194	1206794
gene35195	6231
gene35127	1206794
gene35196	1457286
gene35198	1206794
gene35199	28743
gene35200	1206794
gene35201	1206794
gene35202	6072
gene35203	1457286
gene35205	119089
gene35206	6072
gene35207	1206794
gene35208	53326
gene35209	1206794
gene35197	1457286
gene35247	6231
gene35126	1206794
gene35124	1206794
gene35043	1206794
gene35044	6329
gene35045	1206794
gene35046	6231
gene35047	1206794
gene35048	33317
gene35049	33317
gene35050	1206794
gene35051	1206794
gene35052	33317
gene35053	1206794
